Year,Team,Elo
2004,Urbana,1481.63069
2004,Clarkson,1486.30657
2004,DePaul,1605.273415
2004,Wyoming,1478.460884
2004,Alabama State,1463.743275
2004,Sonoma State,1485.360931
2004,Illinois,1660.648216
2004,Maritime College,1476.265422
2004,Southern Utah,1442.868518
2004,Alaska-Anchorage,1489.144762
2004,Fairleigh Dickinson-Florham,1482.238075
2004,Webber,1455.401169
2004,San Francisco,1547.720574
2004,Tennessee State,1375.023447
2004,Southern Oregon,1464.543533
2004,Western Carolina,1504.029987
2004,Sacred Heart,1469.470891
2004,Saginaw Valley State,1481.71765
2004,Coastal Carolina,1478.780227
2004,Dallas,1487.145961
2004,Brigham Young,1628.494641
2004,Rhode Island,1610.127539
2004,Milwaukee,1601.068897
2004,Chattanooga,1565.514787
2004,Utah,1644.898121
2004,Charlotte,1630.158848
2004,Maine-Fort Kent,1482.941757
2004,Saint Mary's (CA),1558.615297
2004,Rutgers,1597.942899
2004,Texas-Rio Grande Valley,1474.285587
2004,Old Westbury,1483.988616
2004,Toccoa Falls,1479.394825
2004,Bryan,1482.911209
2004,Davidson,1530.330834
2004,Robert Morris,1488.841434
2004,Maryland,1608.071166
2004,Tufts,1475.994283
2004,Coast Guard,1476.403779
2004,Arizona,1634.454666
2004,Appalachian State,1422.31869
2004,Hobart,1482.925805
2004,Northwest Oklahoma State,1481.597254
2004,North Carolina-Asheville,1398.661455
2004,Shorter,1482.929676
2004,Xavier,1604.319937
2004,Howard,1353.855475
2004,New Mexico State,1515.430008
2004,Fort Lewis,1492.422459
2004,Western Michigan,1691.876104
2004,West Virginia,1543.194859
2004,Kansas State,1535.797264
2004,Juniata,1482.803353
2004,Southern,1458.485725
2004,North Texas,1465.830177
2004,New Hampshire,1389.559301
2004,Tulane,1471.169169
2004,Chicago State,1401.490245
2004,Norfolk State,1400.105686
2004,UC-Santa Cruz,1463.840177
2004,Kentucky,1712.826972
2004,Evansville,1350.967467
2004,North Carolina-Pembroke,1483.151123
2004,Cal State Stanislaus,1451.630611
2004,Fordham,1377.327713
2004,Florida Atlantic,1418.557688
2004,Southern Arkansas,1486.263056
2004,Dillard,1478.119966
2004,Sewanee,1478.868212
2004,Missouri,1551.475452
2004,Harvard,1304.183839
2004,Lewis & Clark,1480.935306
2004,Union (KY),1491.099744
2004,Arkansas State,1579.730395
2004,Minnesota,1475.958827
2004,San Diego,1315.563419
2004,Southern Virginia,1478.132227
2004,New Mexico,1520.336623
2004,Iona,1429.667899
2004,Redlands,1485.942643
2004,Charleston Southern,1351.307711
2004,Central Florida,1665.98982
2004,Bethune-Cookman,1350.601001
2004,Citadel,1374.938555
2004,Western Illinois,1310.864873
2004,Prairie View,1349.237894
2004,Suffolk,1485.950969
2004,Louisiana Tech,1498.443671
2004,Emmanuel (GA),1465.822201
2004,Carnegie Mellon,1484.07781
2004,Tennessee-Martin,1442.532271
2004,College of Charleston,1635.091291
2004,North Central,1479.655192
2004,Washington College,1476.459347
2004,Fresno State,1506.888947
2004,Bellarmine,1480.461962
2004,Ouachita,1483.991116
2004,Louisiana,1594.176813
2004,Knoxville College,1487.148494
2004,Pacific,1614.052379
2004,Oakland,1475.818328
2004,Virginia Commonwealth,1620.002213
2004,Colorado State,1496.588037
2004,Lamar,1485.451632
2004,Tennessee Tech,1507.382064
2004,Holy Names,1485.037184
2004,Coppin State,1476.049977
2004,Maryville (TN),1489.216031
2004,Boston College,1655.037587
2004,Brown,1485.71516
2004,Millsaps,1488.716518
2004,Northern Arizona,1505.483007
2004,Greenville (IL),1486.215002
2004,Idaho State,1469.580586
2004,West Florida,1480.358035
2004,South Florida,1416.041355
2004,Florida State,1618.70808
2004,Centenary (NJ),1487.523808
2004,Boise State,1611.822985
2004,Texas Lutheran,1484.207845
2004,George Mason,1605.817224
2004,Williams Baptist,1485.210651
2004,Loyola (MD),1231.971346
2004,Trevecca Nazarene,1477.592524
2004,Willamette,1481.446595
2004,Kent State,1636.062337
2004,Texas Tech,1654.460216
2004,Georgia,1545.638866
2004,Greensboro,1466.495567
2004,Georgia Tech,1689.284309
2004,Weber State,1526.345404
2004,Seton Hall,1635.833024
2004,Haverford,1486.920266
2004,Westmont,1486.033059
2004,Colorado,1580.63633
2004,New Orleans,1533.877532
2004,Northern Colorado,1389.921921
2004,Alabama-Birmingham,1629.928115
2004,Saint Joseph's,1803.41373
2004,Portland,1481.618355
2004,Chaminade,1473.175977
2004,Texas A&M,1404.182066
2004,Loyola (LA),1394.657504
2004,Lafayette,1612.399715
2004,Mississippi State,1724.704066
2004,Albertson,1484.499253
2004,Mercer,1463.294424
2004,Alcorn State,1414.242396
2004,Holy Cross,1487.777174
2004,Buffalo,1510.785725
2004,Texas-Permian Basin,1475.619663
2004,Morehead State,1521.366289
2004,Cabrini,1486.092348
2004,Texas-Tyler,1485.658315
2004,Brigham Young-Hawaii,1483.064012
2004,Illinois State,1434.776943
2004,South Carolina,1637.620333
2004,Panhandle State,1488.413364
2004,Green Bay,1553.85915
2004,Northwest Washington,1484.951845
2004,Morgan State,1458.606044
2004,Texas Christian,1459.027995
2004,Missouri State,1560.598853
2004,Elon,1432.577779
2004,Loyola Marymount,1521.099526
2004,Jacksonville State,1508.518722
2004,Coker,1484.951843
2004,Florida A&M,1429.951809
2004,Notre Dame de Namur,1485.750662
2004,Centre (KY),1483.79074
2004,Gonzaga,1740.805034
2004,Ohio State,1493.051756
2005,Dominican (CA),1478.312349
2005,Siena,1341.608938
2005,Hillsdale Baptist/Randall (Ok.),1480.400021
2005,Stephen F. Austin,1480.756634
2005,Grambling,1508.988734
2005,Asbury,1469.217122
2005,Texas A&M-Corpus Christi,1618.077206
2005,Louisiana-Monroe,1413.124564
2005,Benedictine (IL),1461.976736
2005,Florida,1648.080504
2005,Louisiana State,1595.406162
2005,Centenary (LA),1306.219467
2005,Vermont,1667.075166
2005,Georgia Southern,1540.529146
2005,Voorhees,1464.639567
2005,Slippery Rock,1460.404585
2005,Louisiana College,1482.811028
2005,Birmingham-Southern,1533.47005
2005,Saint Louis,1389.958869
2005,Long Beach State,1384.812582
2005,Seattle,1484.311717
2005,Whitworth,1491.106878
2005,Mount Union,1487.964492
2005,Indiana,1526.308268
2005,Butler,1475.146506
2005,Winthrop,1650.500289
2005,LeTourneau,1487.337847
2005,Bridgewater (VA),1486.134068
2005,Ball State,1542.430094
2005,Navy,1390.584549
2005,Flagler,1480.188825
2005,Columbia,1498.369915
2005,Auburn,1515.890477
2005,Lipscomb,1529.336802
2005,Temple,1539.705828
2005,Georgia State,1502.297494
2005,Davenport,1479.140679
2005,Marshall,1354.569627
2005,Southern Mississippi,1485.595089
2005,Alabama,1681.64796
2005,Louisiana State-Shreveport,1464.85784
2005,Tougaloo,1462.842878
2005,Newberry,1484.965866
2005,Duquesne,1373.495654
2005,Bluffton,1485.971957
2005,St. John's (NY),1440.900304
2005,Rockhurst,1470.455956
2005,Missouri-Kansas City,1515.943442
2005,Monmouth,1491.635665
2005,Huston-Tillotson,1474.05428
2005,UC-San Diego,1466.50001
2005,Wagner,1406.423148
2005,Duke,1727.98744
2005,Towson,1353.054862
2005,Texas Wesleyan,1483.00498
2005,Montana State-Northern,1486.893468
2005,Stony Brook,1446.595211
2005,William & Mary,1383.882321
2005,St. Edward's,1467.60171
2005,St. Mary's (TX),1488.08261
2005,Hope International,1487.330167
2005,Syracuse,1701.553256
2005,Clemson,1548.131762
2005,Colgate,1455.58366
2005,Bethel (TN),1476.943182
2005,Angelo State,1484.883187
2005,Northern Illinois,1449.713662
2005,Jarvis Christian,1417.970189
2005,Air Force,1555.888181
2005,Albany (NY),1472.340914
2005,Cal State Dominguez Hills,1484.201557
2005,Virginia Tech,1514.983655
2005,Maryland-Eastern Shore,1266.064521
2005,Lambuth,1471.290638
2005,UC-Santa Barbara,1451.056542
2005,James Madison,1350.763011
2005,Eastern New Mexico,1476.841845
2005,Wayne State (NE),1488.937423
2005,Santa Clara,1514.083813
2005,Saint Peter's,1502.310989
2005,Kentucky Christian,1482.019663
2005,Miami (OH),1591.88345
2005,Southern California,1480.096671
2005,Savannah State,1221.363108
2005,Bucknell,1611.708614
2005,Cal State Northridge,1521.351607
2005,Delaware,1429.889767
2005,Jacksonville,1516.856122
2005,Arkansas,1606.963287
2005,Fort Wayne,1362.966832
2005,Montana,1522.743717
2005,Oregon,1564.04996
2005,Harding,1486.036493
2005,North Carolina-Greensboro,1574.183308
2005,Iowa,1643.091354
2005,Murray State,1562.60115
2005,Radford,1467.996553
2005,Rocky Mountain,1486.338747
2005,San Francisco State,1490.164817
2005,Idaho,1387.803551
2005,Stetson,1435.431814
2005,Trinity (TX),1488.514569
2005,Ohio,1564.396798
2005,Regis,1481.96907
2005,North Carolina A&T,1325.469618
2005,Grand Valley State,1477.095418
2005,Augusta State,1487.895267
2005,Spring Hill,1464.49959
2005,Dayton,1578.135307
2005,Little Rock,1587.266744
2005,Miami (FL),1578.374275
2005,Colorado College,1484.63853
2005,Tuskegee,1485.07398
2005,Middle Tennessee,1573.721796
2005,Lake Superior State,1485.611284
2005,Piedmont,1481.963369
2005,Seattle Pacific,1492.68109
2005,Southern Illinois-Edwardsville,1486.234259
2005,Old Dominion,1699.830338
2005,Northern Iowa,1621.889345
2005,McNeese State,1478.54736
2005,Campbell,1292.101311
2005,Omaha,1480.58866
2005,Southwest Assemblies of God,1484.310346
2005,Maine,1486.375737
2005,Penn State,1400.153121
2005,Canisius,1391.940369
2005,Wiley,1452.885507
2005,Truman State,1485.455751
2005,Washington & Lee,1483.001338
2005,St. Andrews,1479.877371
2005,Webster,1488.092528
2005,Bowling Green State,1583.268239
2005,Texas College,1462.980365
2005,Georgetown,1575.528666
2005,Evergreen State,1488.285998
2005,Guilford,1485.580158
2005,Virginia,1556.304313
2005,Mount St. Joseph,1487.552062
2005,American,1539.631262
2005,Central Methodist,1484.818329
2005,Nicholls State,1381.652965
2005,Michigan,1516.729514
2005,Furman,1533.549761
2005,Alaska-Fairbanks,1465.767375
2005,Army,1295.460599
2005,Western Kentucky,1636.622853
2005,Lock Haven,1454.08466
2005,Occidental,1473.633089
2005,California Baptist,1488.418757
2005,North Carolina-Wilmington,1572.543433
2005,Rust,1482.718851
2005,Milligan,1469.74886
2005,Michigan State,1679.996576
2005,Kentucky State,1470.259712
2005,Puerto Rico-Mayaguez,1487.792857
2005,Cal State Fullerton,1577.102657
2005,Eastern Michigan,1482.067022
2005,Providence,1530.688577
2005,Bradley,1530.299052
2005,Wake Forest,1730.793441
2005,Belmont,1458.548691
2005,UC-Riverside,1440.605965
2005,Northwestern,1502.265213
2005,Augustana (IL),1491.365988
2005,Clarion,1479.276242
2005,Loyola (IL),1437.661131
2005,Cleveland State,1453.487866
2005,Connecticut,1657.679733
2005,Memphis,1549.568003
2005,Fisk,1468.564248
2005,Wichita State,1644.049267
2005,Central Connecticut State,1454.437876
2005,Montreat,1451.007578
2005,Portland State,1578.305012
2005,Houston,1571.79092
2005,Houston Baptist,1482.601403
2005,Illinois College,1480.975539
2005,Yale,1452.679997
2005,Western Montana,1475.799768
2005,Drake,1467.327609
2005,Albany State (GA),1485.900817
2005,NYU-Poly,1476.483764
2005,Illinois-Chicago,1531.377912
2005,Gannon,1485.18042
2005,Midwestern State,1476.608301
2005,Longwood,1248.024624
2005,Stanford,1551.843829
2005,Purdue,1395.311246
2005,Hartford,1395.81443
2005,Samford,1519.525625
2005,Southern Methodist,1514.96462
2005,Atlanta Christian,1460.134732
2005,Berry,1477.045077
2005,Tennessee Wesleyan,1457.847414
2005,Texas Southern,1424.045423
2005,East Tennessee State,1423.74245
2005,Western New Mexico,1489.357142
2005,Concordia (NY),1481.190604
2005,Richmond,1503.355676
2005,La Salle,1408.372544
2005,William Carey,1460.334767
2005,Chico State,1481.527467
2005,Dartmouth,1430.305432
2005,North Dakota State,1399.324805
2005,Drexel,1543.267451
2005,Lincoln (MO),1484.998355
2005,Valparaiso,1489.171553
2005,Arkansas-Pine Bluff,1369.813394
2005,Brewton-Parker,1486.976918
2005,Southeastern,1481.451977
2005,Villanova,1646.616849
2005,Lenoir-Rhyne,1482.62533
2005,Hampton,1487.123662
2005,Toledo,1506.023534
2005,Warner Pacific,1487.824483
2005,Oregon State,1519.29443
2005,South Carolina State,1541.581043
2005,Southern Illinois,1681.582603
2005,Oral Roberts,1645.664996
2005,Marquette,1634.825475
2005,Virginia Intermont,1471.609722
2005,Huntington,1486.161665
2005,North Carolina,1747.328697
2005,Northeastern,1580.396019
2005,Southeastern Louisiana,1607.409621
2005,UC-Davis,1327.103496
2005,Virginia Wise,1467.296685
2005,Mississippi,1506.322827
2005,Central Baptist,1468.028015
2005,Fort Valley State,1471.763035
2005,Delta State,1484.156614
2005,Oklahoma Wesleyan,1489.946182
2005,Long Island University,1476.458771
2005,Auburn Montgomery,1479.032237
2005,Cornell,1464.56353
2005,IUPUI,1545.968101
2005,San Jose State,1378.484592
2005,Mount St. Mary's,1368.04099
2005,Boston University,1607.386929
2005,Jackson State,1453.808184
2005,Texas-El Paso,1666.043699
2005,Youngstown State,1349.145637
2005,Akron,1577.240871
2005,Niagara,1579.763527
2005,Pennsylvania,1583.092774
2005,Mobile,1487.413213
2005,Massachusetts,1574.17985
2005,Eckerd,1484.753671
2005,Austin Peay,1438.234972
2005,Lees-McRae,1481.253341
2005,Bluefield College (VA),1461.328702
2005,Pepperdine,1544.880341
2005,Notre Dame,1577.496796
2005,San Diego State,1467.508535
2005,UC-Irvine,1520.175432
2005,Anderson (IN),1485.057858
2005,Detroit Mercy,1478.752241
2005,Southeast Missouri State,1500.259951
2005,Lyon,1485.057705
2005,Indiana-Southeast,1484.202083
2005,Grand Canyon,1466.615636
2005,Washington,1718.486082
2005,Gardner-Webb,1551.139013
2005,Wright State,1522.386288
2005,Howard Payne,1483.399342
2005,St. Francis (NY),1460.012865
2005,St. Thomas Aquinas,1482.751151
2005,Utah Valley,1349.043456
2005,Eastern Kentucky,1618.375596
2005,Thiel,1483.199171
2005,Wisconsin,1658.659482
2005,Brandeis,1489.56903
2005,North Carolina State,1577.682185
2005,Vanderbilt,1589.681991
2005,University of California,1508.919882
2005,High Point,1462.743423
2005,Nevada,1658.649711
2005,Cincinnati,1707.621026
2005,Utah State,1640.178612
2005,Northwestern State,1555.923473
2005,Findlay,1487.593482
2005,Sacramento State,1432.127161
2005,Hawaii,1580.338331
2005,Eastern Illinois,1462.393039
2005,Denver,1564.337226
2005,Tennessee,1519.03467
2005,Lehigh,1470.872366
2005,South Dakota State,1355.409136
2005,Binghamton,1449.154849
2005,Arkansas Baptist,1446.503663
2005,Texas,1621.662198
2005,Texas A&M-International,1457.88132
2005,Texas State,1507.990195
2005,Central Michigan,1445.501807
2005,Indiana State,1432.669648
2005,Virginia Military Institute,1412.687404
2005,Mississippi Valley State,1462.52808
2005,Montana State,1473.374409
2005,Dominican (NY),1486.035398
2005,Cal Poly,1358.568288
2005,Wofford,1501.626627
2005,UCLA,1583.140834
2005,Moravian,1480.455168
2005,Georgia College,1491.671131
2005,George Washington,1639.831222
2005,Nevada-Las Vegas,1533.704643
2005,Baylor,1440.066704
2005,Alabama A&M,1504.360481
2005,Ohio Northern,1482.293461
2005,St. Gregory's,1470.470056
2005,Wisconsin-Parkside,1490.603935
2005,Texas-San Antonio,1518.186753
2005,Colorado-Colorado Springs,1474.469986
2005,Saint Francis (PA),1538.971366
2005,Sam Houston State,1542.872537
2005,North Florida,1484.578906
2005,Liberty,1440.183
2005,Kansas,1731.692149
2005,Cincinnati Christian,1476.905895
2005,South Alabama,1423.970325
2005,Quinnipiac,1446.277633
2005,King (TN),1480.188088
2005,Brevard,1487.734261
2005,Troy,1436.607895
2005,Maine-Farmington,1471.276421
2005,McMurry,1482.434706
2005,Oklahoma State,1708.478201
2005,Tulsa,1395.435493
2005,Texas-Arlington,1492.303643
2005,Rider,1567.267261
2005,Princeton,1552.008309
2005,Nebraska,1510.524557
2005,Tennessee Temple,1484.106478
2005,Arkansas Tech,1473.726071
2005,Fairleigh Dickinson,1518.424308
2005,Azusa Pacific,1483.05469
2005,Rice,1587.859792
2005,Montana Tech,1452.48668
2005,Ithaca,1483.808013
2005,Pittsburgh,1629.106447
2005,Louisville,1725.533959
2005,Arizona State,1609.86045
2005,Washington State,1494.650446
2005,North Greenville,1485.689701
2005,Iowa State,1565.947435
2005,Oklahoma,1674.517788
2005,Kenyon,1484.608034
2005,Marist,1464.035098
2005,Hofstra,1606.780325
2005,Ferrum,1473.319604
2005,Delaware State,1506.94503
2005,Chowan,1482.75456
2005,Eastern Washington,1410.327255
2005,Rochester (MI),1445.933407
2005,Shawnee State,1451.018038
2005,Fairfield,1506.724624
2005,Maryland-Baltimore County,1411.877363
2005,Arkansas-Monticello,1462.388524
2005,St. Bonaventure,1266.601584
2005,East Carolina,1441.205768
2005,Manhattan,1519.391394
2005,Erskine,1466.841125
2005,Florida International,1482.758756
2005,Creighton,1601.560156
2005,DePaul,1609.716183
2005,Stillman,1468.132953
2005,Shenandoah,1482.856784
2005,Hillsdale,1481.019161
2005,Wyoming,1553.447653
2005,Alabama State,1483.541971
2005,Illinois,1818.583031
2005,Maritime College,1476.36284
2005,Southern Utah,1496.427366
2005,Alaska-Anchorage,1477.40135
2005,San Francisco,1550.19279
2005,Tennessee State,1504.718677
2005,Western Carolina,1389.365526
2005,Sacred Heart,1303.05937
2005,Saginaw Valley State,1467.021312
2005,Coastal Carolina,1416.609463
2005,Cascade,1460.20278
2005,Brigham Young,1410.559203
2005,Rhode Island,1355.405983
2005,Milwaukee,1665.886607
2005,Chattanooga,1589.498922
2005,Utah,1702.106151
2005,Charlotte,1648.11675
2005,Saint Mary's (CA),1632.738255
2005,Rutgers,1456.267098
2005,Texas-Rio Grande Valley,1522.676992
2005,Old Westbury,1481.690825
2005,Bryan,1486.874336
2005,Notre Dame (OH),1484.852971
2005,Toccoa Falls,1470.389929
2005,Harris-Stowe,1481.144581
2005,Davidson,1610.214036
2005,Robert Morris,1479.230478
2005,Maryland,1600.763783
2005,Arizona,1704.708122
2005,Appalachian State,1538.301194
2005,Northwest Oklahoma State,1488.592123
2005,Hobart,1482.359626
2005,North Carolina-Asheville,1439.400288
2005,South Carolina Upstate,1484.803775
2005,Shorter,1476.182541
2005,Xavier,1542.224951
2005,Howard,1359.539539
2005,New Mexico State,1382.757201
2005,Fort Lewis,1484.042427
2005,Merchant Marine Academy,1478.334509
2005,Adams State,1481.496273
2005,Western Michigan,1581.384728
2005,West Virginia,1614.03421
2005,Kansas State,1576.049107
2005,Juniata,1481.635502
2005,Southern-New Orleans,1477.732446
2005,Southern,1492.17548
2005,North Texas,1534.314486
2005,New Hampshire,1424.129806
2005,Tulane,1423.427788
2005,Chicago State,1393.199886
2005,Norfolk State,1450.047778
2005,Kentucky,1717.402147
2005,Evansville,1485.925606
2005,Fordham,1482.86184
2005,Taylor (IN),1480.020487
2005,Florida Atlantic,1414.380096
2005,Southern Arkansas,1487.385935
2005,Sewanee,1489.124155
2005,Missouri,1531.949793
2005,Philander Smith,1458.926746
2005,Harvard,1462.898345
2005,Henderson State,1471.342755
2005,Lewis & Clark,1481.582871
2005,Union (KY),1480.180636
2005,Arkansas State,1538.222383
2005,Minnesota,1617.895033
2005,San Diego,1506.746796
2005,Southern Virginia,1479.174886
2005,New Mexico,1652.540828
2005,Iona,1466.501828
2005,Charleston Southern,1460.150519
2005,Belmont Abbey,1479.399238
2005,Central Florida,1629.799056
2005,Bethune-Cookman,1461.492441
2005,Southwest Kansas,1487.018481
2005,Citadel,1503.249922
2005,Western Illinois,1435.319389
2005,Prairie View,1319.624849
2005,Suffolk,1478.872193
2005,Louisiana Tech,1496.400338
2005,Emmanuel (GA),1480.768779
2005,Tennessee-Martin,1367.043449
